isFraud,ProductCD,guid,UserID,AccountID,TransactionType,TransactionAmt,TransactionDate,Merchant,Category,Channel,CustomerAge,CustomerOccupation,IncomeBracket,PreferredSpendingCategory,RiskProfile,CreditScore,LoanEligibilityScore,CustomerTenure,MostInterestedProduct,TransactionMonth,AvgMonthlySpend
0,W,59b1b263-2dfe-41bf-8b67-2d484e3d9531,U013,ACC10012,Debit,29,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,fb5ba1e9-61a8-4ee2-b342-b0bed32756a6,U013,ACC10012,Debit,25.95,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,3f8f2304-84a7-4f79-a1f3-7e07c92ceb91,U013,ACC10012,Debit,44.5,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,d4109e1f-8379-4ebc-aa32-4fcc3e2e3a9e,U013,ACC10012,Debit,29,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,59a1b155-c3df-4a7b-9339-10b088b395b7,U013,ACC10012,Debit,87,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,5886e46c-166a-4f9f-b3d2-94ade0f802ed,U013,ACC10012,Debit,100,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,c4a5b207-5365-4efa-bd37-78cae4dbc656,U013,ACC10012,Debit,100,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,017cf6ca-37d4-4a8f-b239-c9b01542447c,U013,ACC10012,Debit,480.22,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,C,c5c3004b-54a0-4964-81bc-20619cc1d6bd,U013,ACC10012,Debit,11.238,1/24/2024,GameZone,Entertainment,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,H,2483df4e-300b-43d7-9a55-1af7fc97f4fd,U013,ACC10012,Debit,75,1/27/2024,PowerGrid,Utilities,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,C,05f4f82d-4a14-4847-aaf0-bdd19a0ba8e7,U013,ACC10012,Debit,55.829,1/27/2024,PowerGrid,Utilities,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,7e54ef4a-ec5f-43b7-86a4-1a8474924059,U013,ACC10012,Debit,445,1/27/2024,PowerGrid,Utilities,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,C,1a6bf408-3bf3-4b6c-9884-26c3e3bb1edd,U013,ACC10012,Debit,45.678,1/27/2024,PowerGrid,Utilities,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,ead9427f-fe90-4430-b51f-2726019cb0f5,U013,ACC10012,Debit,59,1/27/2024,PowerGrid,Utilities,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,5cb7ffb9-7d4a-4759-9812-6ad802fd34dd,U013,ACC10012,Debit,53.95,1/27/2024,PowerGrid,Utilities,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,238937ab-68d4-4fee-bfa6-b1b3428b8cef,U013,ACC10012,Debit,77.95,1/27/2024,PowerGrid,Utilities,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
1,W,07dc2547-5052-4dc8-82fc-06ea4f5c8af2,U013,ACC10012,Credit,186,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,35874fa6-6f16-4331-9a49-5cf80a6da2c4,U013,ACC10012,Credit,107.95,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,H,a878e96c-a7f4-43de-82a3-4527da9a3ffb,U013,ACC10012,Credit,70,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
1,W,9cc69d7e-8759-49ad-a112-eec4891d0ce7,U013,ACC10012,Credit,226,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,H,88060648-e47c-4547-94a8-1ea91d3bfb98,U013,ACC10012,Credit,70,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
1,W,ef3859fe-9c04-4e34-800c-8ec87fc2c417,U013,ACC10012,Credit,171,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,H,cc48b4f9-e3ef-43e7-ad0b-d5cde19dc44b,U013,ACC10012,Credit,100,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,dc8e62ae-877b-40ee-bae5-d02929a09845,U013,ACC10012,Credit,100,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,2612f987-48d2-48b0-b969-d5da33b912fc,U013,ACC10012,Credit,200,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,63a4c183-f9cc-49ea-85af-0e71e0ad9393,U013,ACC10012,Credit,57.95,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,598be271-daad-4fba-ad9e-498e19dcc1c6,U013,ACC10012,Credit,57.95,1/28/2024,Unknown,Unknown,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,3fe0e951-05f4-401a-bc40-5e87ca222562,U013,ACC10012,Debit,40,1/29/2024,TechBazaar,Electronics,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,R,76b0a35d-e96e-4719-a385-e694aed9718a,U013,ACC10012,Debit,225,1/29/2024,TechBazaar,Electronics,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,e9cbee67-330b-42e5-b673-2e8876718b59,U013,ACC10012,Debit,25.96,1/29/2024,TechBazaar,Electronics,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,f97a7b80-c9d1-446b-935c-f22ba58457b0,U013,ACC10012,Debit,30,1/29/2024,TechBazaar,Electronics,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,41c9c657-32ee-47ce-8f84-e11b56fa2230,U013,ACC10012,Debit,36.37,1/29/2024,TechBazaar,Electronics,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,d1a73bdb-46d5-4996-9d98-2184344f2487,U013,ACC10012,Debit,59,1/29/2024,TechBazaar,Electronics,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,753adfdb-8ea8-4836-8e34-65e2d5d3e720,U013,ACC10012,Debit,171,1/29/2024,TechBazaar,Electronics,Physical store,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,12f636ba-e543-4ba3-9581-5e527aeeab85,U013,ACC10012,Credit,75,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,37d31e66-df71-4105-8490-8d6895b067a9,U013,ACC10012,Credit,34,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,R,d87eb64c-690e-44b3-a819-95e23cb68ac4,U013,ACC10012,Credit,150,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,3f3986ef-c786-4af7-aa5f-de7de33dc1dc,U013,ACC10012,Credit,67.95,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,S,c52255dc-dba8-4436-9002-2a90cfa9177a,U013,ACC10012,Credit,50,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,H,92e52449-77af-48fc-aafa-731d3daf7f93,U013,ACC10012,Credit,100,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,395186c0-b650-498d-bdc4-d233af1525a9,U013,ACC10012,Credit,59,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,2afb9deb-d65a-4867-ac37-e92d74a75f8f,U013,ACC10012,Credit,226,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,H,2ddd6b97-0550-4dae-982b-f6c966fbf4b2,U013,ACC10012,Credit,100,1/31/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-01,126.3512441
0,W,8117c81e-3448-4037-aece-7bdddc4daf2b,U013,ACC10012,Credit,49,2/3/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,15216b3d-61b6-495f-a9ed-5f0a856523ce,U013,ACC10012,Credit,25.95,2/3/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,6d47a64d-6452-467d-aaf8-f2d571106b7f,U013,ACC10012,Credit,117,2/3/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,0dc13651-0cb4-4e6c-aa03-116caf0bb197,U013,ACC10012,Credit,100,2/3/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,d709dd0e-617f-42fe-a2e6-e29792191037,U013,ACC10012,Credit,160,2/3/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,7c9c78c9-eb05-45c0-aa66-d26880f74dc7,U013,ACC10012,Credit,350,2/3/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,de007552-f476-420c-a31f-d81b1b7d7efe,U013,ACC10012,Credit,50,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,cb3a138a-f842-4d49-8fe5-a2adfc045428,U013,ACC10012,Credit,200,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,C,a2cc4f66-e756-41e5-9362-be943413bf31,U013,ACC10012,Credit,29.545,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,b52e9688-8239-4d41-8775-99da1eddb9f4,U013,ACC10012,Credit,141,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,5135c47d-326a-423b-8447-e8a9230e8b5e,U013,ACC10012,Credit,59,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,bfcf040b-7a36-498d-8922-f39870b07f89,U013,ACC10012,Credit,117,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,90718a2e-d765-493e-96cd-1b80a2cbb75e,U013,ACC10012,Credit,88.5,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,62b9e16f-ccf0-4496-952f-1511b7305863,U013,ACC10012,Credit,25.95,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,3949f4b7-087e-41c8-afdf-814190f2fdb4,U013,ACC10012,Credit,226,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,6bf4b747-dbc4-4c85-a4fe-c52d2204a295,U013,ACC10012,Credit,774,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,ec139f1e-cdd1-49c2-8f91-0f8ad27d1b35,U013,ACC10012,Credit,50,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,0c16df5c-8037-4274-abfa-9d730546e812,U013,ACC10012,Credit,22.97,2/5/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,bbe0d7a5-cd2d-4fbe-a59c-7f42935c977a,U013,ACC10012,Debit,49,2/6/2024,NetConnect,Utilities,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,c990802a-4800-4b17-9f1e-2a4d0b76d832,U013,ACC10012,Debit,240.31,2/6/2024,NetConnect,Utilities,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,H,cabf05a1-5f1b-4306-8e39-e3be6c08006a,U013,ACC10012,Debit,50,2/6/2024,NetConnect,Utilities,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,R,c60caf51-9d80-47f0-aedb-b2c6df98c998,U013,ACC10012,Debit,250,2/6/2024,NetConnect,Utilities,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,dd837fed-0b57-4556-846a-f4ae3f1c4867,U013,ACC10012,Debit,57.95,2/6/2024,NetConnect,Utilities,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,f36e95e2-c885-4713-ba6d-4596db493a72,U013,ACC10012,Debit,57.95,2/6/2024,NetConnect,Utilities,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,R,df35be7f-61ab-4401-ae2b-e27a9480bf89,U013,ACC10012,Debit,100,2/6/2024,NetConnect,Utilities,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,1a8e558a-6c2e-41f2-8dea-f60cf43d21d1,U013,ACC10012,Credit,34,2/10/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,9820c1f6-a0c8-46c0-9174-fcd9b36755da,U013,ACC10012,Credit,226,2/10/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,52e00b37-6b21-4f78-98b3-317ea4957cfd,U013,ACC10012,Credit,30,2/10/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,R,33b63bf9-1b12-4465-bc5f-4d4fc8cbf012,U013,ACC10012,Credit,100,2/10/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,5e490d7f-9f01-4a8b-9648-1b25b18daf7f,U013,ACC10012,Credit,20,2/10/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,2402ba42-3827-4e2d-a7f5-b245ea2d80fe,U013,ACC10012,Credit,78.5,2/10/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,03531ec8-8bb4-48ad-b5c8-b677861fb970,U013,ACC10012,Credit,63.95,2/10/2024,Unknown,Unknown,Online,31,Technology marketing professional,100K-150K,Travel,Medium,690,0.72,24,Credit Card,2024-02,107.0110417
0,W,ca5525e2-c267-45ca-a65f-51690f595a60,U014,ACC10013,Credit,311.95,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,606bbac8-6bfd-45cc-8739-c9c051c22913,U014,ACC10013,Credit,500,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,ae1275e1-ca08-4cb2-ba31-b48ab43364d6,U014,ACC10013,Credit,47.95,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,c71df353-0639-479a-9a0f-b6f6ac809da8,U014,ACC10013,Credit,60,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,C,d3bde8ff-56ab-46cc-ae0d-364f51f79f68,U014,ACC10013,Credit,7.493,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,6ec2166a-659a-4600-b2f5-f165b5f0d8c6,U014,ACC10013,Credit,24,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,H,d81080c1-5546-43a5-af9d-45a61975a19e,U014,ACC10013,Credit,200,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,a768e77e-8a3f-47e5-95c0-72b2da1fcd9d,U014,ACC10013,Credit,15,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,fc817205-cdaf-4de6-aa0b-61d9078231a8,U014,ACC10013,Credit,59,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,0b80c21a-0b36-4d34-9692-06a0f3ca35c9,U014,ACC10013,Credit,30,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,H,3f3f19d8-1dd3-4d49-9b83-5c7d9f993fae,U014,ACC10013,Credit,150,1/1/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,8d98532e-75c0-4d1c-9827-23577ebab925,U014,ACC10013,Debit,117,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,H,04ed90f8-ad57-45d3-b4c4-2817fc8392da,U014,ACC10013,Debit,100,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,01e73247-deb7-4b6f-aeee-a84fc6f0f1ab,U014,ACC10013,Debit,100,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,H,64e5b996-2106-4143-b2d5-c915efeb7933,U014,ACC10013,Debit,50,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,ed1e73c7-01f0-42c9-b173-dfbd6b5b95f0,U014,ACC10013,Debit,226,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,da56bb55-0ee3-4069-9ab1-d0b1f3567f6e,U014,ACC10013,Debit,107.95,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,1e880d63-39d3-4922-9b5a-63a95c049135,U014,ACC10013,Debit,49,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,C,2ac835c5-7873-4e93-88ea-47de684a7571,U014,ACC10013,Debit,36.373,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,C,3551078b-5b6f-41d0-bf75-0a19dea03f27,U014,ACC10013,Debit,50.149,1/3/2024,HealthPlus,Healthcare,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,ca8c797e-cead-4167-aebd-27bc7f8ccbaa,U014,ACC10013,Credit,20,1/4/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,81b85924-63b4-4fb4-936d-61f8f5422445,U014,ACC10013,Credit,20,1/4/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,305e8a87-fdc9-4b5c-917b-fcca6cde6051,U014,ACC10013,Credit,100,1/4/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,f8c4cea1-4071-4559-baf9-a46c0d791744,U014,ACC10013,Credit,800,1/4/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,686e8792-4f02-4515-abb7-852cf3431342,U014,ACC10013,Credit,311.95,1/4/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,223f8352-310d-49eb-831e-135b92e41191,U014,ACC10013,Debit,100,1/7/2024,MiscShop,Others,Physical store,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,f20acced-7845-4088-ab61-51d2d824b47c,U014,ACC10013,Debit,300,1/7/2024,MiscShop,Others,Physical store,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,c7d130aa-bb6e-401c-9e49-369a4fbc8eba,U014,ACC10013,Debit,53.95,1/7/2024,MiscShop,Others,Physical store,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,d2648c45-03bc-4d93-81f7-96f8d1fcab56,U014,ACC10013,Debit,59,1/7/2024,MiscShop,Others,Physical store,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,d39f7f9f-2f8d-45cf-a3f4-864da4ebbabd,U014,ACC10013,Debit,100,1/7/2024,MiscShop,Others,Physical store,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,fd6f86a3-9e65-463a-880e-c12c3ef173d4,U014,ACC10013,Debit,67.95,1/7/2024,MiscShop,Others,Physical store,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,H,2dbd6cab-23b2-4aeb-bfcf-734d39d7c281,U014,ACC10013,Debit,100,1/7/2024,MiscShop,Others,Physical store,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,5fd24ea2-26b8-4530-af26-a6a6d1627607,U014,ACC10013,Debit,100,1/7/2024,MiscShop,Others,Physical store,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,00a94122-f9f5-45c1-ab3f-36698d9b8cf5,U014,ACC10013,Credit,214.65,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,2183ae2f-a0fe-4b27-ba26-bd5a75c7026e,U014,ACC10013,Credit,187.95,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,C,f3492f0e-570a-4ea6-9238-b27d5d2e7a50,U014,ACC10013,Credit,12.326,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,12813e47-01c1-4356-b40b-32496f86ba75,U014,ACC10013,Credit,57.95,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,e0332be2-fc0e-4f6b-bf74-3af3c8068185,U014,ACC10013,Credit,200,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,f3414b87-a1aa-46b4-b287-369fba19cd9d,U014,ACC10013,Credit,60,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,427149f3-50ad-4242-b115-16dee49214f7,U014,ACC10013,Credit,671.42,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,4adbfd5d-85b5-423b-a66b-7443bd596364,U014,ACC10013,Credit,150,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,3b19862c-81c1-49af-82f7-0a353cb5287a,U014,ACC10013,Credit,34,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
0,W,92005111-1acf-4f7d-bf0d-990a32e27488,U014,ACC10013,Credit,186,1/11/2024,Unknown,Unknown,Online,33,Construction worker,50K-100K,Entertainment,High,550,0.48,15,Savings Account,2024-01,124.4111818
