account_id,cost_basis,institution_price,institution_price_as_of,institution_price_datetime,institution_value,iso_currency_code,quantity,security_id,unofficial_currency_code,vested_quantity,vested_value,item_id,institution_id
o4nleAzepkijDJyBJrqwHQlo53veWaHob1GrK,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
gKWEx1gxjLTBr1z41e5ktX1qPWjxLDiE5Pdrr,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
o4nleAzepkijDJyBJrqwHQlo53veWaHob1GrK,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
gKWEx1gxjLTBr1z41e5ktX1qPWjxLDiE5Pdrr,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
gKWEx1gxjLTBr1z41e5ktX1qPWjxLDiE5Pdrr,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
gKWEx1gxjLTBr1z41e5ktX1qPWjxLDiE5Pdrr,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
gKWEx1gxjLTBr1z41e5ktX1qPWjxLDiE5Pdrr,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
gKWEx1gxjLTBr1z41e5ktX1qPWjxLDiE5Pdrr,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
gKWEx1gxjLTBr1z41e5ktX1qPWjxLDiE5Pdrr,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
gKWEx1gxjLTBr1z41e5ktX1qPWjxLDiE5Pdrr,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,k3WnNglNZrs9wbDqb1NAIZpVKAJM1eCWvmnGG,ins_130347
L8mKNdzAkZh43Lz4nmQGsoLW4RmvgVSlK69Zb,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
L8mKNdzAkZh43Lz4nmQGsoLW4RmvgVSlK69Zb,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
L8mKNdzAkZh43Lz4nmQGsoLW4RmvgVSlK69Zb,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
pGqKRrd6BVc6nRX6VWp8Hw4oAB37L1hEjlKPw,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,1nzNMoDARpsmKQEmeJZzHoNaZNQnX4T5DNw59,ins_130347
WnA4LDnlzKIzeLoLpRbXuqyegZrQmGi6BJA9a,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
WnA4LDnlzKIzeLoLpRbXuqyegZrQmGi6BJA9a,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
WnA4LDnlzKIzeLoLpRbXuqyegZrQmGi6BJA9a,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
AXW9xEXMpqIwgdNdB6mlspLd5mGk9Wc9BnKjK,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,ZRAj8WRredsyJbdbBmXVTj6xx8vbKWfgW5XLm,ins_130347
gqGQel4pNdS3KZJ3oePvUX11wkxn4ncE83nqM,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
gqGQel4pNdS3KZJ3oePvUX11wkxn4ncE83nqM,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
gqGQel4pNdS3KZJ3oePvUX11wkxn4ncE83nqM,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
8XdaLyl6vAUpAqzpDd84coEEaDLnqniW3dLjz,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,4mzBQy96pDuVjalVvEn4SPpx1BbByaudm9xd4,ins_130242
4Q7GRagNlKIvwXGpJwMQFe38Glbz33tlKZrLV,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
4Q7GRagNlKIvwXGpJwMQFe38Glbz33tlKZrLV,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
4Q7GRagNlKIvwXGpJwMQFe38Glbz33tlKZrLV,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
NQzgE73vWGIdAbnWgANaC3xLwJM4xxIXzgjQ6,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,ogq9zJk4ArsNQ8LEJQVwc5r9a7NjxXSRwRVyV,ins_130242
q3KQQEmPeqHmlN4bd3Nkhmy7l996pqcgB7dBM,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
q3KQQEmPeqHmlN4bd3Nkhmy7l996pqcgB7dBM,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
q3KQQEmPeqHmlN4bd3Nkhmy7l996pqcgB7dBM,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
KobmmjevByiK91LkMA1JS1vnrggk5WHRrAVr1,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,vNxkkzrZL3iW67XljR7LTxezEpgEQJcW7WZRd,ins_130242
A3zpd8aqXvfVGwJe6aBxF7ErXgXXqET9xyaNo,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
A3zpd8aqXvfVGwJe6aBxF7ErXgXXqET9xyaNo,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
A3zpd8aqXvfVGwJe6aBxF7ErXgXXqET9xyaNo,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
GP4o7vejXEFmg6lEZeAnhPq7GXGGxqf678qg8,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,qVZ97PLNkaFBlbJZKNmgCmyGXvdL7qIdxp8pk,ins_130242
1QQwz9bJxjSrQaZkaKWjFxyqykG1qxCpP3NEv,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
1QQwz9bJxjSrQaZkaKWjFxyqykG1qxCpP3NEv,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
1QQwz9bJxjSrQaZkaKWjFxyqykG1qxCpP3NEv,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
